time,v
2021-07-28 09:42:16,0.003375390625000001
2021-07-28 09:42:17,0.003375390625000001
2021-07-28 09:42:18,0.003375390625000001
2021-07-28 09:42:19,0.003375390625000001
2021-07-28 09:42:20,0.0027562500000000087
2021-07-28 09:42:21,0.0027562500000000087
2021-07-28 09:42:22,0.0027562500000000087
2021-07-28 09:42:23,0.0027562500000000087
2021-07-28 09:42:24,0.0027562500000000087
2021-07-28 09:42:25,0.0027562500000000087
2021-07-28 09:42:26,0.0027562500000000087
2021-07-28 09:42:27,0.0027562500000000087
2021-07-28 09:42:28,0.0027562500000000087
2021-07-28 09:42:29,0.0027562500000000087
2021-07-28 09:42:30,0.009748046875000015
2021-07-28 09:42:31,0.009748046875000015
2021-07-28 09:42:32,0.009748046875000015
2021-07-28 09:42:33,0.009748046875000015
2021-07-28 09:42:34,0.009748046875000015
2021-07-28 09:42:35,0.009748046875000015
2021-07-28 09:42:36,0.009748046875000015
2021-07-28 09:42:37,0.009748046875000015
2021-07-28 09:42:38,0.009748046875000015
2021-07-28 09:42:39,0.009748046875000015
2021-07-28 09:42:40,-0.008593750000000004
2021-07-28 09:42:41,-0.008593750000000004
2021-07-28 09:42:42,-0.008593750000000004
2021-07-28 09:42:43,-0.008593750000000004
2021-07-28 09:42:44,-0.008593750000000004
2021-07-28 09:42:45,-0.008593750000000004
2021-07-28 09:42:46,-0.008593750000000004
2021-07-28 09:42:47,-0.008593750000000004
2021-07-28 09:42:48,-0.008593750000000004
2021-07-28 09:42:49,-0.008593750000000004
2021-07-28 09:42:50,0.007448046875000017
2021-07-28 09:42:51,0.007448046875000017
2021-07-28 09:42:52,0.007448046875000017
2021-07-28 09:42:53,0.007448046875000017
2021-07-28 09:42:54,0.007448046875000017
2021-07-28 09:42:55,0.007448046875000017
2021-07-28 09:42:56,0.007448046875000017
2021-07-28 09:42:57,0.007448046875000017
2021-07-28 09:42:58,0.007448046875000017
2021-07-28 09:42:59,0.007448046875000017
2021-07-28 09:43:00,-0.0020445312499999995
2021-07-28 09:43:01,-0.0020445312499999995
2021-07-28 09:43:02,-0.0020445312499999995
2021-07-28 09:43:03,-0.0020445312499999995
2021-07-28 09:43:04,-0.0020445312499999995
2021-07-28 09:43:05,-0.0020445312499999995
2021-07-28 09:43:06,-0.0020445312499999995
2021-07-28 09:43:07,-0.0020445312499999995
2021-07-28 09:43:08,-0.0020445312499999995
2021-07-28 09:43:09,-0.0020445312499999995
2021-07-28 09:43:10,-0.005914062499999999
2021-07-28 09:43:11,-0.005914062499999999
2021-07-28 09:43:12,-0.005914062499999999
2021-07-28 09:43:13,-0.005914062499999999
2021-07-28 09:43:14,-0.005914062499999999
2021-07-28 09:43:15,-0.005914062499999999
2021-07-28 09:43:16,-0.005914062499999999
2021-07-28 09:43:17,-0.005914062499999999
2021-07-28 09:43:18,-0.005914062499999999
2021-07-28 09:43:19,-0.005914062499999999
2021-07-28 09:43:20,-0.013448828125000003
2021-07-28 09:43:21,-0.013448828125000003
2021-07-28 09:43:22,-0.013448828125000003
2021-07-28 09:43:23,-0.013448828125000003
2021-07-28 09:43:24,-0.013448828125000003
2021-07-28 09:43:25,-0.013448828125000003
2021-07-28 09:43:26,-0.013448828125000003
2021-07-28 09:43:27,-0.013448828125000003
2021-07-28 09:43:28,-0.013448828125000003
2021-07-28 09:43:29,-0.013448828125000003
2021-07-28 09:43:30,0.007169921874999999
2021-07-28 09:43:31,0.007169921874999999
2021-07-28 09:43:32,0.007169921874999999
2021-07-28 09:43:33,0.007169921874999999
2021-07-28 09:43:34,0.007169921874999999
2021-07-28 09:43:35,0.007169921874999999
2021-07-28 09:43:36,0.007169921874999999
2021-07-28 09:43:37,0.007169921874999999
2021-07-28 09:43:38,0.007169921874999999
2021-07-28 09:43:39,0.007169921874999999
2021-07-28 09:43:40,0.0039140625000000095
2021-07-28 09:43:41,0.0039140625000000095
2021-07-28 09:43:42,0.0039140625000000095
2021-07-28 09:43:43,0.0039140625000000095
2021-07-28 09:43:44,0.0039140625000000095
2021-07-28 09:43:45,0.0039140625000000095
2021-07-28 09:43:46,0.0039140625000000095
2021-07-28 09:43:47,0.0039140625000000095
2021-07-28 09:43:48,0.0039140625000000095
2021-07-28 09:43:49,0.0039140625000000095
2021-07-28 09:43:50,0.0007800781249999966
2021-07-28 09:43:51,0.0007800781249999966
2021-07-28 09:43:52,0.0007800781249999966
2021-07-28 09:43:53,0.0007800781249999966
2021-07-28 09:43:54,0.0007800781249999966
2021-07-28 09:43:55,0.0007800781249999966
2021-07-28 09:43:56,0.0007800781249999966
2021-07-28 09:43:57,0.0007800781249999966
2021-07-28 09:43:58,0.0007800781249999966
2021-07-28 09:43:59,0.0007800781249999966
2021-07-28 09:44:00,4.492187499999839e-05
2021-07-28 09:44:01,4.492187499999839e-05
2021-07-28 09:44:02,4.492187499999839e-05
2021-07-28 09:44:03,4.492187499999839e-05
2021-07-28 09:44:04,4.492187499999839e-05
2021-07-28 09:44:05,4.492187499999839e-05
2021-07-28 09:44:06,4.492187499999839e-05
2021-07-28 09:44:07,4.492187499999839e-05
2021-07-28 09:44:08,4.492187499999839e-05
2021-07-28 09:44:09,4.492187499999839e-05
2021-07-28 09:44:10,-0.0026191406250000064
2021-07-28 09:44:11,-0.0026191406250000064
2021-07-28 09:44:12,-0.0026191406250000064
2021-07-28 09:44:13,-0.0026191406250000064
2021-07-28 09:44:14,-0.0026191406250000064
2021-07-28 09:44:15,-0.0026191406250000064
2021-07-28 09:44:16,-0.0026191406250000064
2021-07-28 09:44:17,-0.0026191406250000064
2021-07-28 09:44:18,-0.0026191406250000064
2021-07-28 09:44:19,-0.0026191406250000064
2021-07-28 09:44:20,0.0033050781250000016
2021-07-28 09:44:21,0.0033050781250000016
2021-07-28 09:44:22,0.0033050781250000016
2021-07-28 09:44:23,0.0033050781250000016
2021-07-28 09:44:24,0.0033050781250000016
2021-07-28 09:44:25,0.0033050781250000016
2021-07-28 09:44:26,0.0033050781250000016
2021-07-28 09:44:27,0.0033050781250000016
2021-07-28 09:44:28,0.0033050781250000016
2021-07-28 09:44:29,0.0033050781250000016
2021-07-28 09:44:30,0.0008113281250000006
2021-07-28 09:44:31,0.0008113281250000006
2021-07-28 09:44:32,0.0008113281250000006
2021-07-28 09:44:33,0.0008113281250000006
2021-07-28 09:44:34,0.0008113281250000006
2021-07-28 09:44:35,0.0008113281250000006
2021-07-28 09:44:36,0.0008113281250000006
2021-07-28 09:44:37,0.0008113281250000006
2021-07-28 09:44:38,0.0008113281250000006
2021-07-28 09:44:39,0.0008113281250000006
2021-07-28 09:44:40,-0.009176171875000003
2021-07-28 09:44:41,-0.009176171875000003
2021-07-28 09:44:42,-0.009176171875000003
2021-07-28 09:44:43,-0.009176171875000003
2021-07-28 09:44:44,-0.009176171875000003
2021-07-28 09:44:45,-0.009176171875000003
2021-07-28 09:44:46,-0.009176171875000003
2021-07-28 09:44:47,-0.009176171875000003
2021-07-28 09:44:48,-0.009176171875000003
2021-07-28 09:44:49,-0.009176171875000003
2021-07-28 09:44:50,0.0010449218749999998
2021-07-28 09:44:51,0.0010449218749999998
2021-07-28 09:44:52,0.0010449218749999998
2021-07-28 09:44:53,0.0010449218749999998
2021-07-28 09:44:54,0.0010449218749999998
2021-07-28 09:44:55,0.0010449218749999998
2021-07-28 09:44:56,0.0010449218749999998
2021-07-28 09:44:57,0.0010449218749999998
2021-07-28 09:44:58,0.0010449218749999998
2021-07-28 09:44:59,0.0010449218749999998
2021-07-28 09:45:00,-0.00033867187499999837
2021-07-28 09:45:01,-0.00033867187499999837
2021-07-28 09:45:02,-0.00033867187499999837
2021-07-28 09:45:03,-0.00033867187499999837
2021-07-28 09:45:04,-0.00033867187499999837
2021-07-28 09:45:05,-0.00033867187499999837
2021-07-28 09:45:06,-0.00033867187499999837
2021-07-28 09:45:07,-0.00033867187499999837
2021-07-28 09:45:08,-0.00033867187499999837
2021-07-28 09:45:09,-0.00033867187499999837
2021-07-28 09:45:10,-0.003669921874999993
2021-07-28 09:45:11,-0.003669921874999993
2021-07-28 09:45:12,-0.003669921874999993
2021-07-28 09:45:13,-0.003669921874999993
2021-07-28 09:45:14,-0.003669921874999993
2021-07-28 09:45:15,-0.003669921874999993
2021-07-28 09:45:16,-0.003669921874999993
2021-07-28 09:45:17,-0.003669921874999993
2021-07-28 09:45:18,-0.003669921874999993
2021-07-28 09:45:19,-0.003669921874999993
2021-07-28 09:45:20,0.007913281249999998
2021-07-28 09:45:21,0.007913281249999998
2021-07-28 09:45:22,0.007913281249999998
2021-07-28 09:45:23,0.007913281249999998
2021-07-28 09:45:24,0.007913281249999998
2021-07-28 09:45:25,0.007913281249999998
2021-07-28 09:45:26,0.007913281249999998
2021-07-28 09:45:27,0.007913281249999998
2021-07-28 09:45:28,0.007913281249999998
2021-07-28 09:45:29,0.007913281249999998
2021-07-28 09:45:30,0.0010703124999999975
2021-07-28 09:45:31,0.0010703124999999975
2021-07-28 09:45:32,0.0010703124999999975
2021-07-28 09:45:33,0.0010703124999999975
2021-07-28 09:45:34,0.0010703124999999975
2021-07-28 09:45:35,0.0010703124999999975
2021-07-28 09:45:36,0.0010703124999999975
2021-07-28 09:45:37,0.0010703124999999975
2021-07-28 09:45:38,0.0010703124999999975
2021-07-28 09:45:39,0.0010703124999999975
2021-07-28 09:45:40,-0.008039062500000003
2021-07-28 09:45:41,-0.008039062500000003
2021-07-28 09:45:42,-0.008039062500000003
2021-07-28 09:45:43,-0.008039062500000003
2021-07-28 09:45:44,-0.008039062500000003
2021-07-28 09:45:45,-0.008039062500000003
2021-07-28 09:45:46,-0.008039062500000003
2021-07-28 09:45:47,-0.008039062500000003
2021-07-28 09:45:48,-0.008039062500000003
2021-07-28 09:45:49,-0.008039062500000003
2021-07-28 09:45:50,0.0017496093749999973
2021-07-28 09:45:51,0.0017496093749999973
2021-07-28 09:45:52,0.0017496093749999973
2021-07-28 09:45:53,0.0017496093749999973
2021-07-28 09:45:54,0.0017496093749999973
2021-07-28 09:45:55,0.0017496093749999973
2021-07-28 09:45:56,0.0017496093749999973
2021-07-28 09:45:57,0.0017496093749999973
2021-07-28 09:45:58,0.0017496093749999973
2021-07-28 09:45:59,0.0017496093749999973
2021-07-28 09:46:00,-0.0034500000000000043
2021-07-28 09:46:01,-0.0034500000000000043
2021-07-28 09:46:02,-0.0034500000000000043
2021-07-28 09:46:03,-0.0034500000000000043
2021-07-28 09:46:04,-0.0034500000000000043
2021-07-28 09:46:05,-0.0034500000000000043
2021-07-28 09:46:06,-0.0034500000000000043
2021-07-28 09:46:07,-0.0034500000000000043
2021-07-28 09:46:08,-0.0034500000000000043
2021-07-28 09:46:09,-0.0034500000000000043
2021-07-28 09:46:10,0.0030097656250000033
2021-07-28 09:46:11,0.0030097656250000033
2021-07-28 09:46:12,0.0030097656250000033
2021-07-28 09:46:13,0.0030097656250000033
2021-07-28 09:46:14,0.0030097656250000033
2021-07-28 09:46:15,0.0030097656250000033
2021-07-28 09:46:16,0.0030097656250000033
2021-07-28 09:46:17,0.0030097656250000033
2021-07-28 09:46:18,0.0030097656250000033
2021-07-28 09:46:19,0.0030097656250000033
2021-07-28 09:46:20,0.002703515625
2021-07-28 09:46:21,0.002703515625
2021-07-28 09:46:22,0.002703515625
2021-07-28 09:46:23,0.002703515625
2021-07-28 09:46:24,0.002703515625
2021-07-28 09:46:25,0.002703515625
2021-07-28 09:46:26,0.002703515625
2021-07-28 09:46:27,0.002703515625
2021-07-28 09:46:28,0.002703515625
2021-07-28 09:46:29,0.002703515625
2021-07-28 09:46:30,0.00018046874999999763
2021-07-28 09:46:31,0.00018046874999999763
2021-07-28 09:46:32,0.00018046874999999763
2021-07-28 09:46:33,0.00018046874999999763
2021-07-28 09:46:34,0.00018046874999999763
2021-07-28 09:46:35,0.00018046874999999763
2021-07-28 09:46:36,0.00018046874999999763
2021-07-28 09:46:37,0.00018046874999999763
2021-07-28 09:46:38,0.00018046874999999763
2021-07-28 09:46:39,0.00018046874999999763
2021-07-28 09:46:40,0.0006664062499999975
2021-07-28 09:46:41,0.0006664062499999975
2021-07-28 09:46:42,0.0006664062499999975
2021-07-28 09:46:43,0.0006664062499999975
2021-07-28 09:46:44,0.0006664062499999975
2021-07-28 09:46:45,0.0006664062499999975
2021-07-28 09:46:46,0.0006664062499999975
2021-07-28 09:46:47,0.0006664062499999975
2021-07-28 09:46:48,0.0006664062499999975
2021-07-28 09:46:49,0.0006664062499999975
2021-07-28 09:46:50,-0.002013671875
2021-07-28 09:46:51,-0.002013671875
2021-07-28 09:46:52,-0.002013671875
2021-07-28 09:46:53,-0.002013671875
2021-07-28 09:46:54,-0.002013671875
2021-07-28 09:46:55,-0.002013671875
2021-07-28 09:46:56,-0.002013671875
2021-07-28 09:46:57,-0.002013671875
2021-07-28 09:46:58,-0.002013671875
2021-07-28 09:46:59,-0.002013671875
2021-07-28 09:47:00,0.0020589843750000022
2021-07-28 09:47:01,0.0020589843750000022
2021-07-28 09:47:02,0.0020589843750000022
2021-07-28 09:47:03,0.0020589843750000022
2021-07-28 09:47:04,0.0020589843750000022
2021-07-28 09:47:05,0.0020589843750000022
2021-07-28 09:47:06,0.0020589843750000022
2021-07-28 09:47:07,0.0020589843750000022
2021-07-28 09:47:08,0.0020589843750000022
2021-07-28 09:47:09,0.0020589843750000022
2021-07-28 09:47:10,-0.006348828124999999
2021-07-28 09:47:11,-0.006348828124999999
2021-07-28 09:47:12,-0.006348828124999999
2021-07-28 09:47:13,-0.006348828124999999
2021-07-28 09:47:14,-0.006348828124999999
2021-07-28 09:47:15,-0.006348828124999999
2021-07-28 09:47:16,-0.006348828124999999
2021-07-28 09:47:17,-0.006348828124999999
2021-07-28 09:47:18,-0.006348828124999999
2021-07-28 09:47:19,-0.006348828124999999
2021-07-28 09:47:20,0.0005929687500000023
2021-07-28 09:47:21,0.0005929687500000023
2021-07-28 09:47:22,0.0005929687500000023
2021-07-28 09:47:23,0.0005929687500000023
2021-07-28 09:47:24,0.0005929687500000023
2021-07-28 09:47:25,0.0005929687500000023
2021-07-28 09:47:26,0.0005929687500000023
2021-07-28 09:47:27,0.0005929687500000023
2021-07-28 09:47:28,0.0005929687500000023
2021-07-28 09:47:29,0.0005929687500000023
2021-07-28 09:47:30,-0.005896093749999996
2021-07-28 09:47:31,-0.005896093749999996
2021-07-28 09:47:32,-0.005896093749999996
2021-07-28 09:47:33,-0.005896093749999996
2021-07-28 09:47:34,-0.005896093749999996
2021-07-28 09:47:35,-0.005896093749999996
2021-07-28 09:47:36,-0.005896093749999996
2021-07-28 09:47:37,-0.005896093749999996
2021-07-28 09:47:38,-0.005896093749999996
2021-07-28 09:47:39,-0.005896093749999996
2021-07-28 09:47:40,0.0014039062500000022
2021-07-28 09:47:41,0.0014039062500000022
2021-07-28 09:47:42,0.0014039062500000022
2021-07-28 09:47:43,0.0014039062500000022
2021-07-28 09:47:44,0.0014039062500000022
2021-07-28 09:47:45,0.0014039062500000022
2021-07-28 09:47:46,0.0014039062500000022
2021-07-28 09:47:47,0.0014039062500000022
2021-07-28 09:47:48,0.0014039062500000022
2021-07-28 09:47:49,0.0014039062500000022
2021-07-28 09:47:50,-0.00013789062499999988
2021-07-28 09:47:51,-0.00013789062499999988
2021-07-28 09:47:52,-0.00013789062499999988
2021-07-28 09:47:53,-0.00013789062499999988
2021-07-28 09:47:54,-0.00013789062499999988
2021-07-28 09:47:55,-0.00013789062499999988
2021-07-28 09:47:56,-0.00013789062499999988
2021-07-28 09:47:57,-0.00013789062499999988
2021-07-28 09:47:58,-0.00013789062499999988
2021-07-28 09:47:59,-0.00013789062499999988
2021-07-28 09:48:00,0.0009187500000000034
2021-07-28 09:48:01,0.0009187500000000034
2021-07-28 09:48:02,0.0009187500000000034
2021-07-28 09:48:03,0.0009187500000000034
2021-07-28 09:48:04,0.0009187500000000034
2021-07-28 09:48:05,0.0009187500000000034
2021-07-28 09:48:06,0.0009187500000000034
2021-07-28 09:48:07,0.0009187500000000034
2021-07-28 09:48:08,0.0009187500000000034
2021-07-28 09:48:09,0.0009187500000000034
2021-07-28 09:48:10,0.00483906250000001
2021-07-28 09:48:11,0.00483906250000001
2021-07-28 09:48:12,0.00483906250000001
2021-07-28 09:48:13,0.00483906250000001
2021-07-28 09:48:14,0.00483906250000001
2021-07-28 09:48:15,0.00483906250000001
2021-07-28 09:48:16,0.00483906250000001
2021-07-28 09:48:17,0.00483906250000001
2021-07-28 09:48:18,0.00483906250000001
2021-07-28 09:48:19,0.00483906250000001
2021-07-28 09:48:20,0.0001515625000000008
2021-07-28 09:48:21,0.0001515625000000008
2021-07-28 09:48:22,0.0001515625000000008
2021-07-28 09:48:23,0.0001515625000000008
2021-07-28 09:48:24,0.0001515625000000008
2021-07-28 09:48:25,0.0001515625000000008
2021-07-28 09:48:26,0.0001515625000000008
2021-07-28 09:48:27,0.0001515625000000008
2021-07-28 09:48:28,0.0001515625000000008
2021-07-28 09:48:29,0.0001515625000000008
2021-07-28 09:48:30,-0.0013242187500000023
2021-07-28 09:48:31,-0.0013242187500000023
2021-07-28 09:48:32,-0.0013242187500000023
2021-07-28 09:48:33,-0.0013242187500000023
2021-07-28 09:48:34,-0.0013242187500000023
2021-07-28 09:48:35,-0.0013242187500000023
2021-07-28 09:48:36,-0.0013242187500000023
2021-07-28 09:48:37,-0.0013242187500000023
2021-07-28 09:48:38,-0.0013242187500000023
2021-07-28 09:48:39,-0.0013242187500000023
2021-07-28 09:48:40,-0.0005214843750000116
2021-07-28 09:48:41,-0.0005214843750000116
2021-07-28 09:48:42,-0.0005214843750000116
2021-07-28 09:48:43,-0.0005214843750000116
2021-07-28 09:48:44,-0.0005214843750000116
2021-07-28 09:48:45,-0.0005214843750000116
2021-07-28 09:48:46,-0.0005214843750000116
2021-07-28 09:48:47,-0.0005214843750000116
2021-07-28 09:48:48,-0.0005214843750000116
2021-07-28 09:48:49,-0.0005214843750000116
2021-07-28 09:48:50,0.0025285156250000025
2021-07-28 09:48:51,0.0025285156250000025
2021-07-28 09:48:52,0.0025285156250000025
2021-07-28 09:48:53,0.0025285156250000025
2021-07-28 09:48:54,0.0025285156250000025
